cap-shape;cap-surface;cap-color;bruises ;odor;gill-attachment;gill-spacing;gill-size;gill-color;stalk-shape;stalk-root;stalk-surface-above-ring;stalk-surface-below-ring;stalk-color-above-ring;stalk-color-below-ring;veil-type;veil-color;ring-number;ring-type;spore-print-color;population;habitat;edible
f;;;;;;c;;;;;;s;;;;;;;;;g;p
;;w;;;;c;;;;;;s;;;;;;;;v;;p
f;;w;;;;c;;;;;;s;;;;;;;;;;p
;y;;f;;;c;;;;;;s;;;;;;;;;;p
;;;f;;;c;;;;;;s;;;;;;;w;;;p
k;;;;;;c;;;;;;;w;;;;o;;;;;p
;;;f;;;c;;;;;;;w;;;;;;w;;;p
k;;;f;;;c;;;;;;;w;;;;;;;;;p
k;;;;;;c;;;;;;;w;;;;;;;v;;p
;;;f;;;c;;;;;;;;w;;;;;w;;;p
k;;;f;;;c;;;;;;;;w;;;;;;;;p
k;;;;;;c;;;;;;;;;;w;o;;;;;p
k;;;;;;c;;;;;;;;;;w;;;;v;;p
k;y;;;;;c;;;;;;;;;;;o;;;;;p
;;;f;;;c;;;;b;;;;;;;o;;;;;p
;;w;;;;c;;;;;;;;;;;;p;;v;;p
f;;w;;;;c;;;;;;;;;;;;p;;;;p
;;g;f;;;c;b;;;;;;;;;;;;;;;p
;;g;;;;c;b;g;;;;;;;;;;;;;;p
;;;f;;;c;b;g;;;;;;;;;;;;;;p
;;;f;;;c;b;p;;;;;;;;;;;;;;p
;f;;f;;;c;b;;;;;;;;;;;;;;;p
;f;;;;;c;b;g;;;;;;;;;;;;;;p
k;y;;;;;c;;;;;;;;;;;;;;v;;p
;;;f;;;c;;;;b;;;;;;;;;;v;;p
;;;f;;;c;;;;;;;;;;;;;w;v;;p
;f;;f;;;c;;;;b;;;;;;;;;;;;p
k;;;;;;c;;;;;;;;;;;;;w;v;;p
;;w;;;;;n;;e;;;s;;;;;;;;;;p
;;;;;;w;n;;e;;;;;w;;;;;;;;p
;;;;;;;n;;e;b;;;;w;;;;;;;;p
;;w;;;;;n;;e;;;;;;;;;p;;;;p
;;;;;;w;n;;e;;;;;;;;;p;;;;p
;;;;;;;n;;e;b;;;;;;;;p;;;;p
;;;;;;;n;;e;;;;;;;;;p;;;d;p
;;;;;;;n;;e;b;;;;;;;;;;;d;p
;y;;;;;;n;;;;;s;;w;;;;;;;;p
;y;;;;;;n;;;;;s;;;;;;;;;d;p
;;;f;;;;n;;;;;;;;;;;p;;;d;p
;;;f;;;;n;;;b;;;;;;;;;;;d;p
;;;;;;;;;e;;s;;;;;;;p;;;d;p
;;;;;;;;;e;b;s;;;;;;;;;;d;p
;;w;;;;;;;e;;;s;;;;;;;;v;;p
;;;;;;;;;e;;;;w;;;;;p;;;d;p
;;;;;;;;;e;b;;;w;;;;;;;;d;p
;;;;;;w;;;e;;;;;w;;;o;;;;;p
;;;;;;;;;e;b;;;;w;;;o;;;;;p
;;;;;;;;;e;;;;;w;;;;p;;;d;p
;;;;;;w;;;e;b;;;;w;;;;;;;;p
;;;;;;;;;e;b;;;;w;;;;;;;d;p
;;;;;;w;;;e;;;;;;;;o;p;;;;p
;;;;;;;;;e;b;;;;;;;o;p;;;;p
;;;;;;;;;e;;;;;;;;o;p;;;d;p
;;g;;;;;b;;e;;;;;;;;o;;;;;p
;f;;;;;;b;;e;;;;;;;;o;;;;;p
;;;;;;;b;;e;b;;;;;;;o;;;;;p
;;;;;;;b;;e;;;;;;;;o;;;;d;p
;;g;;;;;;;e;;;;;;;;o;;;;g;p
;;;f;;;;;;e;;;;;;;;o;;;;g;p
;f;;;;;;;;e;;;;;;;;o;;;;g;p
;y;g;;;;;;;e;;;;;;;;o;;;;;p
;;g;;;;;;;e;b;;;;;;;o;;;;;p
;;;;;;;;;e;b;;;;;;;o;;;y;;p
;;;;;;;;;e;b;;;;;;;o;;;;d;p
;;w;;;;;;;e;;;;;;;;;p;;v;;p
;;;;;;w;;;e;b;;;;;;;;p;;;;p
;;;;;;;b;p;e;;;;;;;;;;;v;;p
;;;;;;;b;p;e;;;;;;;;;;;;d;p
;f;;;;;;b;;e;;;;;;;;;;;v;;p
;;;;;;;b;;e;;;;;;;;;;;v;d;p
;f;;;;;;b;;e;;;;;;;;;;;y;;p
f;f;;;;;;b;;e;;;;;;;;;;;;;p
;f;;;;;;b;;e;b;;;;;;;;;;;;p
f;;g;;;;;;;e;;;;;;;;;;;;g;p
f;;;f;;;;;;e;;;;;;;;;;;;g;p
f;f;;;;;;;;e;;;;;;;;;;;;g;p
;y;g;;;;;;p;e;;;;;;;;;;;;;p
;f;g;;;;;;;e;b;;;;;;;;;;;;p
;;;;;;;;;e;b;;;;;;;;;;v;d;p
;f;;;;;;;;e;b;;;;;;;;;;y;;p
;;;f;;;;;;;b;s;;;;;;;p;;;;p
;;;f;;;;;;;;s;;;;;;;p;;;d;p
;;;f;;;;;;;b;s;;;;;;;;;;d;p
;y;;f;;;;;;;;;s;;w;;;;;;;;p
f;;;;;;;;;;;;s;;;;;;p;;s;;p
f;;;;;;;;;;;;s;;;;;;p;;;g;p
;;;f;;;;;;;b;;s;;;;;;p;;;;p
;;;f;;;;;;;b;;;w;;;;;p;;;;p
;;;f;;;;;;;;;;w;;;;;p;;;d;p
;;;f;;;;;;;b;;;w;;;;;;;;d;p
;y;;;;;;;;;;;;;w;;;o;e;;;;p
;;;f;;;;;;;;;;;w;;;;p;;;d;p
;y;;f;;;;;;;;;;;w;;;;e;;;;p
;y;;f;;;;;;;;;;;w;;;;;w;;;p
k;y;;f;;;;;;;;;;;w;;;;;;;;p
;;;f;;;;;;;;;;;w;;;;e;w;;;p
k;;;f;;;;;;;;;;;w;;;;e;;;;p
;;;f;;;;;;;;;;;w;;;;;w;v;;p
f;;;f;;;;;;;;;;;w;;;;;w;;;p
;;;f;;;;b;;;;;;;;;w;;;;v;;p
;;;f;;;;;;;b;;;;;;;o;p;;;;p
;;;f;;;;;;;;;;;;;;o;p;;;d;p
;y;;f;;;;b;;;;;;;;;;o;;;;;p
;;g;;;;;b;g;;;;;;;;;o;;;;;p
;;;f;;;;b;g;;;;;;;;;o;;;;;p
;;;f;;;;b;;;;;;;;;;o;;;y;;p
;;;f;;;;b;;;b;;;;;;;o;;;;;p
;;;f;;;;b;;;;;;;;;;o;;;;d;p
;f;;;;;;b;g;;;;;;;;;o;;;;;p
;;;f;;;;;g;;;;;;;;;o;;;;g;p
;;;f;;;;;;;b;;;;;;;o;;;y;;p
;;;f;;;;;;;b;;;;;;;o;;;;d;p
;y;;f;;;;b;p;;;;;;;;;;;;;;p
;y;;f;;;;b;;;;;;;;;;;;;v;;p
;;g;f;;;;b;;;;;;;;;;;;;v;;p
;;g;f;;;;b;;;;;;;;;;;;;y;;p
;;;f;;;;b;p;;;;;;;;;;;;v;;p
;;;f;;;;b;p;;;;;;;;;;;;y;;p
;;;f;;;;b;p;;;;;;;;;;;;;d;p
;f;;f;;;;b;;;;;;;;;;;;;v;;p
;;;f;;;;b;;;b;;;;;;;;;;v;;p
;;;f;;;;b;;;;;;;;;;;;;v;d;p
;f;;f;;;;b;;;;;;;;;;;;;y;;p
;f;;f;;;;b;;;b;;;;;;;;;;;;p
;;;f;;;;;;;b;;;;;;;;;;v;d;p
;f;;f;;;;;;;b;;;;;;;;;;y;;p
;y;;;;;;;;;b;;;;;;;o;p;;v;;e
;y;;;;;;;w;;b;;;;;;;o;;;v;;e
;y;;t;;;;;;;b;;;;;;;o;;;v;;e
;;;;a;;;;;;;;;;;;;;;;;;e
;;;;;;;;;;;;;;;;;;;;n;;e
;;;;l;;;;;;;;;;;;;;;;;;e
;;;;;;;;;;;;;;;;;;;;a;;e
;;;;;;;;;;r;;;;;;;;;;;;e
;;;;;;;;;;;;;g;;;;;;;;;e
;;;;;;;;;;;;;;g;;;;;;;;e
;;;;;;;;;;;;;;;;;;;;;w;e
;;;;;;;;;;;;;o;;;;;;;;;e
;;;;;;;;;;;;;;o;;;;;;;;e
x;;;;;;;;;;;;;;;;;;;;;m;e
x;;;;;;;;;;;;;;;;;t;;;;;e
;s;y;;;;;;;;;;;;;;;;;;;;e
;s;;;;;;;;;c;;;;;;;;;;;;e
;s;;;;;;;;;;;;;;;;;;;c;;e
;s;;;;a;;;;;;;;;;;;;;;;;e
;;n;;;;w;;;;;;;;;;;;;;;;e
;;n;;;;;;;;;;f;;;;;;;;;;e
;;n;;;;;;;;;;;;;;;;;;y;;e
;;n;;;;;;;;b;;;;;;;;;;;;e
;;n;;;;;;;;;f;;;;;;;;;;;e
;;n;;;;;;u;;;;;;;;;;;;;;e
;;y;t;;;;;;;;;;;;;;;;;;;e
;;;t;;;;;;;c;;;;;;;;;;;;e
;;;t;;;;;;;;;;;;;;;e;;;;e
;f;;t;;;;;;;;;;;;;;;;;;;e
;;;t;;;;;;;;;;;;;;;;;y;;e
;;;t;;;;;;;;;;;;;;;;;;d;e
;;;t;;;;;;;;;y;;;;;;;;;;e
;;;t;;;;;;;;;;;;;;;;;;p;e
;;;t;;;;;;;;;;;p;;;;;;;;e
;;;t;;;;;;;;;;p;;;;;;;;;e
;;;t;;;;;u;;;;;;;;;;;;;;e
;;e;t;;;;;;;;;;;;;;;;;;;e
;;;;;;;b;k;;;;;;;;;;;;;;e
;;;;;;;;k;;c;;;;;;;;;;;;e
;;;f;;;;;k;;;;;;;;;;;;;;e
;;;;n;;;;k;;;;;;;;;;;;;;e
;;;;;;w;;k;;;;;;;;;;;;;;e
;;;;;;;;k;t;;;;;;;;;;;;;e
;;;;;;;;k;;;;;;;;;;e;;;;e
;f;;;;;;;k;;;;;;;;;;;;;;e
;;;;;;;b;;;e;;;;;;;;;;;;e
;;g;;;;;;;;e;;;;;;;;;;;;e
;;;f;;;;;;;e;;;;;;;;;;;;e
;;;;n;;;;;;e;;;;;;;;;;;;e
;;;;;;w;;;;e;;;;;;;;;;;;e
;;;;;;;;;t;e;;;;;;;;;;;;e
;;;;;;;;;;e;;;;;;;;e;;;;e
;f;;;;;;;;;e;;;;;;;;;;;;e
;;;;;;;;;;e;;f;;;;;;;;;;e
;;;;;;;;;;e;f;;;;;;;;;;;e
;;;;;;;;h;;e;;;;;;;;;;;;e
;;y;;;;;;;;;s;;;;;;;;;;;e
;;;;;;;;;;c;s;;;;;;;;;;;e
;;;;;;;;;;;s;;;;;;;;;y;;e
;;;;;;;;;;;s;y;;;;;;;;;;e
;;;;;a;;;;;;s;;;;;;;;;;;e
;;y;;;;;;;;;;s;;;;;;;;;;e
;;;;;;;;;;c;;s;;;;;;;;;;e
;;;;;;;;;;;;s;;;;;;;;y;;e
;;;;;a;;;;;;;s;;;;;;;;;;e
;;;;;;;;;;c;;;w;;;;;;;;;e
;;;;;;;;;;;;;w;;;;;;;y;;e
;;y;;;;;;;;;;;;w;;;;;;;;e
;;;;;;;;;;c;;;;w;;;;;;;;e
;;;;;;;;;;;;;;w;;;;;;y;;e
;;;;;;;;;;;;y;;w;;;;;;;;e
;;;;;;;;;;;;;;;;;o;;;;m;e
;;;;;a;;;;;;;;;;;;o;;;;;e
;;y;;;;;;;;;;;;;;;;p;;;;e
;;;;;;;;;;c;;;;;;;;p;;;;e
;;;;;;;;;;;;;;;;;;p;;y;;e
;;;;;;;;;;;;y;;;;;;p;;;;e
;;;;;;;;;;;;;;;;;;p;;;p;e
;;;;;;;;;;;;;;p;;;;p;;;;e
;;;;;;;;;;;;;p;;;;;p;;;;e
;;e;;;;;;;;;;;;;;;;p;;;;e
;;;;;;;;;;;k;;;;;;;p;;;;e
;;;;;;;;;;;;k;;;;;;p;;;;e
;;;;;a;;;;;;;;;;;;;p;;;;e
;;y;;;;;;;;;;;;;;;;;k;;;e
;;;;;;;b;;;;;;;;;;;;k;;;e
;;;;;;;;;;c;;;;;;;;;k;;;e
b;;;;;;;;;;;;;;;;;;;k;;;e
;;;;;;;;;;;;;;;;;;;k;;m;e
;;;;n;;;;;;;;;;;;;;;k;;;e
;;;;;;;;;t;;;;;;;;;;k;;;e
;;;;;;;;;;;;;;;;;;e;k;;;e
;;;;;;;;;;;;f;;;;;;;k;;;e
;;;;;;;;;;;;;;;;;;;k;y;;e
;;;;;;;;;;;f;;;;;;;;k;;;e
;;;;;;;;;;;;;;p;;;;;k;;;e
;;;;;;;;;;;;;p;;;;;;k;;;e
;;e;;;;;;;;;;;;;;;;;k;;;e
;;y;;;;;;;;;;;;;;;;;;s;;e
;;;;;;;;;;c;;;;;;;;;;s;;e
b;;;;;;;;;;;;;;;;;;;;s;;e
;;;;;;;;;;;;;;;;;;;;s;m;e
;;;;n;;;;;;;;;;;;;;;;s;;e
;;;;;;;;;;;;;;;;;;e;;s;;e
;;;;;;;;;;;;;;;;;t;;;s;;e
;;;;;;;;;;;;;;;;;;;w;s;;e
;;y;;;;;;;;;;;;;;;;;n;;;e
;;y;;;;;;n;;;;;;;;;;;;;;e
;;y;;;;;;;;;;;;;;;;;;;m;e
;;;;;;;b;;;;;;;;;;;;n;;;e
;;;;;;;b;n;;;;;;;;;;;;;;e
;;;;;;w;b;;;;;;;;;;;;;;;e
;;;;;;;b;;;;;;;;;;;e;;;;e
;;;;;;;b;u;;;;;;;;;;;;;;e
;;;;;;;b;;;;;;;;;;;;;;l;e
;;;;;;;;;;c;;;;;;;;;n;;;e
;;;;;;;;;;c;;;;;;;;;;;g;e
;;w;;;;;;;;c;;;;;;;;;;;;e
;;;;;;;;n;;c;;;;;;;;;;;;e
;;;;;;;;;;c;;;;;;;;;;;m;e
;;;;;;;;g;;c;;;;;;;;;;;;e
b;;;;;;;;;;;;;;;;;;;n;;;e
;;;;;;;;;;;;;;;;;;;n;;m;e
;;;;n;;;;;;;;;;;;;;;n;;;e
;;;;;;;;;t;;;;;;;;;;n;;;e
;;;;;;;;;;;;;;;;;;e;n;;;e
;;;;;;;;;;;;f;;;;;;;n;;;e
;;;;;;;;;;;;;;;;;;;n;y;;e
;;;;;;;;;;;f;;;;;;;;n;;;e
;;;;;;;;;;;;;;p;;;;;n;;;e
;;;;;;;;;;;;;p;;;;;;n;;;e
;;e;;;;;;;;;;;;;;;;;n;;;e
;;;;;;w;;;;;;;;;;;;;;;g;e
;;;;;;;;;;;;;;;;;;e;;;g;e
;;;;;;;;;;;;;;;;;;;w;;g;e
;;w;;;;;;;;;;;;;;;;e;;;;e
;;;;n;;;;n;;;;;;;;;;;;;;e
;;;;;;;;n;t;;;;;;;;;;;;;e
;;;;;;;;n;;;;;;;;;;e;;;;e
;;;;;;;;n;;;;;;;;;;;;y;;e
;;;;;;;;n;;;;;;p;;;;;;;;e
;;;;;;;;n;;;;;p;;;;;;;;;e
;;e;;;;;;n;;;;;;;;;;;;;;e
;y;;;;;;;u;;;;;;;;;;;;;;e
;;g;;n;;;;;;;;;;;;;;;;;;e
;;g;;;;;;;;;;;;;;;;e;;;;e
;;g;;;;;;;;;;;;;;;t;;;;;e
;;g;;;;;;;;;;;;;;;;;w;;;e
;;;f;;;;;;;;;f;;;;;;;;;;e
;;;f;;;;;;;;f;;;;;;;;;;;e
;;;f;;;;;;;;;;;;;;t;;;;;e
;;;;n;;;;;t;;;;;;;;;;;;;e
;;;;n;;;;p;;;;;;;;;;;;;;e
;;;;n;;;;;;;;f;;;;;;;;;;e
;;;;n;;;;;;;;;;;;;;;;y;;e
;;;;n;;;;;;;f;;;;;;;;;;;e
;;;;n;;;;h;;;;;;;;;;;;;;e
;;;;n;;;;;;;;;;p;;;;;;;;e
;;;;n;;;;;;;;;p;;;;;;;;;e
;;;;n;;;;u;;;;;;;;;;;;;;e
;;e;;n;;;;;;;;;;;;;;;;;;e
;;;;n;;;;;;;;k;;;;;;;;;;e
;;;;n;a;;;;;;;;;;;;;;;;;e
;;;;;;w;;;t;;;;;;;;;;;;;e
;;;;;;w;;;;;;f;;;;;;;;;;e
;;;;;;w;;;;;f;;;;;;;;;;;e
;;;;;;w;;h;;;;;;;;;;;;;;e
;;;;;;w;;;;;k;;;;;;;;;;;e
;;;;;;w;;;;;;k;;;;;;;;;;e
;;;;;;w;;;;;;;;;;;t;;;;;e
;f;;;;;;;;t;;;;;;;;;;;;;e
;;;;;;;;;t;;;;;;;;;;;y;;e
;;;;;;;;u;t;;;;;;;;;;;;;e
;;;;;;;;p;;;;;;;;;;e;;;;e
;;;;;;;;;;;;f;;;;;;e;;;;e
;;;;;;;;;;;f;;;;;;;e;;;;e
;;;;;;;;h;;;;;;;;;;e;;;;e
;;;;;;;;;;;;;;;;;t;e;;;;e
;;e;;;;;;p;;;;;;;;;;;;;;e
;;;;;;;;w;;;;;;;;;;;;y;;e
;;;;;;;;w;;;;;;p;;;;;;;;e
;;;;;;;;w;;;;;p;;;;;;;;;e
;f;;;;;;;;;;;f;;;;;;;;;;e
;f;;;;;;;;;;f;;;;;;;;;;;e
;f;e;;;;;;;;;;;;;;;;;;;;e
;f;;;;;;;;;;;;;;;;t;;;;;e
;;;;;;;;;;;;y;;;;;;;;y;;e
;;;;;;;;u;;;;;;;;;;;;y;;e
;;e;;;;;;;;;;;;;;;;;;y;;e
f;;;;;;;;u;;;;;;;;;;;;;;e
;;e;;;;;;;;b;;;;;;;;;;;;e
;;;;;;;;;;;;y;;;;;;;;;p;e
;;;;;;;;u;;;;;;p;;;;;;;;e
;;;;;;;;u;;;;;p;;;;;;;;;e
;;e;;;;;;u;;;;;;;;;;;;;;e
;;;;;;;;;;;k;;;;;;t;;;;;e
;;;;;;;;;;;;k;;;;;t;;;;;e
;;;;;;;;;;;;;;;;;t;;w;;;e
;;;;;;;;;;;;;;;;;t;;;c;;e
k;;;;;;;;;;;;;;;;;t;;;;;e
;;;;;a;;;;;;;;;;;;;;;;l;e
x;s;;;n;;;;;;;;;;;;;;;;;;e
x;;;t;n;;;;;;;;;;;;;;;;;;e
x;;;;n;;;;;;;s;;;;;;;;;;;e
x;;;;n;;;;;;;;s;;;;;;;;;;e
x;;;;n;;;;;;;;;;w;;;;;;;;e
x;;;;;;;;;;c;;;;;;;o;;;;;e
x;;;;n;;;;;;;;;;;;;;p;;;;e
x;;;;;;;;;;;;;;;;;;p;w;;;e
x;;y;;;;;;;;c;;;;;;;;;;;;e
x;;;;n;;;b;;;;;;;;;;;;;;;e
x;;;;n;;;;;;;;;;;;;;;;;g;e
x;;w;;n;;;;;;;;;;;;;;;;;;e
x;;;;n;;w;;;;;;;;;;;;;;;;e
x;;;;n;;;;;;b;;;;;;;;;;;;e
x;;;;;;w;;;;;;;;;;;;e;;;;e
x;;;;;;w;;;;;;;;;;;;;w;;;e
;s;n;;;;;b;;;;;;;;;;;;;;;e
;s;n;;n;;;;;;;;;;;;;;;;;;e
;s;;t;;;;;;;;;;;;;;;;w;;;e
;s;;;;;;;;e;;;;;;;;;;w;;;e
;s;;;;;;;;e;;;;;;;;;;;;l;e
k;s;;;;;;;;e;;;;;;;;;;;;;e
b;s;;;;;;;;;;;;;;;;o;;;;;e
;s;;;n;;;;;;;;;;;;;o;;;;;e
;s;;;;;;;;;;;;;;;;;p;w;;;e
;s;;;;;;;;;;;;;;;;;p;;;l;e
;s;;f;;;;b;;;;;;;;;;;;;;;e
;s;;;;;;b;;;;;;;;;;;;w;;;e
k;s;;;;;;b;;;;;;;;;;;;;;;e
;s;;f;;;;;;;;;;;;;;;;;;g;e
;s;;f;n;;;;;;;;;;;;;;;;;;e
;s;;;n;;w;;;;;;;;;;;;;;;;e
;s;;;n;;;;;;;;;;;;;;e;;;;e
;s;;;n;;;;;;;;;;;;;;;w;;;e
;s;;;n;;;;;;;;;;;;;;;;;l;e
k;s;;;n;;;;;;;;;;;;;;;;;;e
;s;;;;;w;;;;;;;;;;;;e;;;;e
f;s;;;;;w;;;;;;;;;;;;;;;;e
;s;;;;;w;;;;;;;;;;;;;w;;;e
;s;;;;;;;w;;;;;;;;;;;w;;;e
;;n;t;;;;b;;;;;;;;;;;;;;;e
;;n;t;n;;;;;;;;;;;;;;;;;;e
;;n;t;;;;;;t;;;;;;;;;;;;;e
;;n;;;;;;;e;;;;;;;;;;;;l;e
;;n;;;;;b;;;;s;;;;;;;;;;;e
;;n;;n;;;;;;;s;;;;;;;;;;;e
;f;n;;;;;;;;;s;;;;;;;;;;;e
;;n;;;;;;;;;s;;;;;;;;;c;;e
;;n;;;;;b;;;;;s;;;;;;;;;;e
;;n;;n;;;;;;;;s;;;;;;;;;;e
;f;n;;;;;;;;;;s;;;;;;;;;;e
;;n;;;;;;;;;;s;;;;;;;;c;;e
;;n;;;;;b;;;;;;w;;;;;;;;;e
;;n;;;;;b;;;;;;;w;;;;;;;;e
;;n;;n;;;;;;;;;;w;;;;;;;;e
;f;n;;;;;;;;;;;;w;;;;;;;;e
;;n;;;;;b;;;;;;;;;;o;;;;;e
;;n;;;;;b;;;;;;;;;;;p;;;;e
;;n;f;;;;;;;;;;;;;;;p;;;;e
;;n;;n;;;;;;;;;;;;;;p;;;;e
;;n;;;;;;;t;;;;;;;;;p;;;;e
;f;n;;;;;;;;;;;;;;;;p;;;;e
;;n;;;;;;;;;;;;;;;;p;;;d;e
;;n;;;;;;;;;;;;;;;;p;;;l;e
;;n;f;;;;;;;;;;;;;;;;k;;;e
;f;n;;;;;;;;;;;;;;;;;k;;;e
;;n;;;;;;;;;;;;;;;;;k;;d;e
;;n;;;;;b;;;;;;;;;;;;;s;;e
;;n;f;;;;;;;;;;;;;;;;;s;;e
;;n;;;;;;;t;;;;;;;;;;;s;;e
;;n;;;;;b;;;;;;;;;;;;;;g;e
;;n;;n;;;b;;;;;;;;;;;;;;;e
;;n;;;;;b;;t;;;;;;;;;;;;;e
;;n;;;;;b;p;;;;;;;;;;;;;;e
;;n;;;;;b;;;;;;;;;;;;;v;;e
;f;n;;;;;b;;;;;;;;;;;;;;;e
;;n;;;;;b;;;;;;;p;;;;;;;;e
;;n;;;;;b;;;;;;p;;;;;;;;;e
;;n;f;;;;;;;;;;;;;;;;n;;;e
;f;n;;;;;;;;;;;;;;;;;n;;;e
;;n;;;;;;;;;;;;;;;;;n;;d;e
;;n;f;;;;;;;;;;;;;;;;;;g;e
;;n;;n;;;;;;;;;;;;;;;;;g;e
;;n;;;;;;;t;;;;;;;;;;;;g;e
;f;n;;;;;;;;;;;;;;;;;;;g;e
;;n;f;;;;;n;;;;;;;;;;;;;;e
;f;n;;;;;;n;;;;;;;;;;;;;;e
;;n;;;;;;n;;;;;;;;;;;;;d;e
;;n;;n;;;;;;;;;;;;;;;;c;;e
;;n;;n;;;;;;;;;;;;;;;;;l;e
;;n;;;;;;p;t;;;;;;;;;;;;;e
;;n;;;;;;w;t;;;;;;;;;;;;;e
;f;n;;;;;;p;;;;;;;;;;;;;;e
;;n;;;;;;p;;;;;;;;;;;;;d;e
;;;t;;;c;;;;;;;;;;;;;w;;;e
;;;t;;;c;;;;;;;;;;;;;;c;;e
;;;t;;;;;g;;;;;;;;;o;;;;;e
;;g;t;;;;;;;;;;;;;;;;k;;;e
;;;t;;;;;;;b;;;;;;;;;k;;;e
;;;t;;;;b;;;;;;;;;;;;w;;;e
;;;t;;;;b;;;;;;;;;;;;;c;;e
;;g;t;;;;;;;;;;;;;;;;n;;;e
;;;t;;;;;;;b;;;;;;;;;n;;;e
;;g;t;;;;;n;;;;;;;;;;;;;;e
;;;t;;;;;n;;b;;;;;;;;;;;;e
;y;g;t;;;;;;;;;;;;;;;;;;;e
;y;;t;;;;;;t;;;;;;;;;;;;;e
;;;;;;c;;;e;;;;;;;;;;;;l;e
;;;;;;c;;;;;s;;;;;;;;;c;;e
;;;;;;c;;;;;;s;;;;;;;;c;;e
;;;;;;c;;;;;;;;;;;;p;;;l;e
;;y;;;;c;;;;c;;;;;;;;;;;;e
b;;;;;;c;;;;c;;;;;;;;;;;;e
;;;;n;;c;;;;;;;;;;;;;;c;;e
;;;;n;;c;;;;;;;;;;;;;;;l;e
;;;;;;c;;;;;;;;;;;;e;;c;;e
;;;;;;;;;e;;s;;;;;;;e;;;;e
;;;;;;;;;e;;s;;;;;;;;;;p;e
;;;;;;;;;e;;;s;;;;;;e;;;;e
;;;;;;;;;e;;;;w;;;;;;;;p;e
;;;;;;;;;e;;;k;w;;;;;;;;;e
;;;;;;;;;e;;;;;w;;;;;;;p;e
;;;;;;;;;e;;k;;;w;;;;;;;;e
;;;;;;;;;e;;;k;;w;;;;;;;;e
;;;;;;;b;;e;;;;;;;;;;;s;;e
;;;;;;;;;e;;;;;;;;;;;v;l;e
;;;;;;;;;e;;;k;;;;;;;w;;;e
;;;f;;;;b;;;;s;;;;;;;;;;;e
;f;;;;;;b;;;;s;;;;;;;;;;;e
;;;;;;;b;;;;s;;;;;;;;;;d;e
;;;;;;;b;;;;s;;;;;;;;;;p;e
;;;;;;;b;;;;s;;;p;;;;;;;;e
;;;;;;;b;;;;s;;p;;;;;;;;;e
;;e;;;;;b;;;;s;;;;;;;;;;;e
;;;;;;;b;;;;s;;;;;;;;w;;;e
k;;;;;;;b;;;;s;;;;;;;;;;;e
;;;f;;;;;;;;s;;;;;;;;;;g;e
;f;;;;;;;;;;s;;;;;;;;;;g;e
;y;g;;;;;;;;;s;;;;;;;;;;;e
;;g;;;;;;;;;s;;;p;;;;;;;;e
;;g;;;;;;;;;s;;p;;;;;;;;;e
;;;f;n;;;;;;;s;;;;;;;;;;;e
;;;f;;;;;h;;;s;;;;;;;;;;;e
;;;;n;;;;;;;s;;;;;;;e;;;;e
;f;;;n;;;;;;;s;;;;;;;;;;;e
;;;;n;;;;;;;s;;;;;;;;;;d;e
;;;;;;w;;;;;s;;;;;;;e;;;;e
;;;;;;;;w;;;s;;;;;;;e;;;;e
;f;;;;;;;;;;s;;;;;;;e;;;;e
;;;;;;;;;;;s;;;;;;;e;;c;;e
;;;;;;;;p;;;s;;;p;;;;;;;;e
;;;;;;;;p;;;s;;p;;;;;;;;;e
;f;;;;;;;w;;;s;;;;;;;;;;;e
;;;;;;;;w;;;s;;;;;;;;;;d;e
;;e;;;;;;w;;;s;;;;;;;;;;;e
f;f;;;;;;;;;;s;;;;;;;;;;;e
;f;;;;;;;;;;s;;;p;;;;;;;;e
;f;;;;;;;;;;s;;p;;;;;;;;;e
;;;;;;;;;;b;s;;;p;;;;;;;;e
;;;;;;;;;;b;s;;p;;;;;;;;;e
;;;f;;;;b;;;;;s;;;;;;;;;;e
;f;;;;;;b;;;;;s;;;;;;;;;;e
;;;;;;;b;;;;;s;;;;;;;;;d;e
;;;;;;;b;;;;;s;;p;;;;;;;;e
;;;;;;;b;;;;;s;p;;;;;;;;;e
;;e;;;;;b;;;;;s;;;;;;;;;;e
;;;;;;;b;;;;;s;;;;;;;w;;;e
k;;;;;;;b;;;;;s;;;;;;;;;;e
;;;f;;;;;;;;;s;;;;;;;;;g;e
;f;;;;;;;;;;;s;;;;;;;;;g;e
;y;g;;;;;;;;;;s;;;;;;;;;;e
;;g;;;;;;;;;;s;;p;;;;;;;;e
;;g;;;;;;;;;;s;p;;;;;;;;;e
;;;f;n;;;;;;;;s;;;;;;;;;;e
;;;;n;;;;;;;;s;;;;;;e;;;;e
;f;;;n;;;;;;;;s;;;;;;;;;;e
;;;;n;;;;;;;;s;;;;;;;;;d;e
;;;;;;w;;;;;;s;;;;;;e;;;;e
;;;;;;;;w;;;;s;;;;;;e;;;;e
;f;;;;;;;;;;;s;;;;;;e;;;;e
;;;;;;;;;;;;s;;;;;;e;;c;;e
;;;;;;;;p;;;;s;;p;;;;;;;;e
;;;;;;;;p;;;;s;p;;;;;;;;;e
;f;;;;;;;w;;;;s;;;;;;;;;;e
;;;;;;;;w;;;;s;;;;;;;;;d;e
;;e;;;;;;w;;;;s;;;;;;;;;;e
f;f;;;;;;;;;;;s;;;;;;;;;;e
;f;;;;;;;;;;;s;;p;;;;;;;;e
;f;;;;;;;;;;;s;p;;;;;;;;;e
