cap-shape;cap-surface;cap-color;bruises ;odor;gill-attachment;gill-spacing;gill-size;gill-color;stalk-shape;stalk-root;stalk-surface-above-ring;stalk-surface-below-ring;stalk-color-above-ring;stalk-color-below-ring;veil-type;veil-color;ring-number;ring-type;spore-print-color;population;habitat;edible
;f;;;;;;;;;;;s;;;;;;;w;;;e
;;;;;;;;;;b;;s;;p;;;;;;;;e
;;;;;;;;;;b;;s;p;;;;;;;;;e
;;y;;;;;b;;;;;;w;;;;;;;;;e
;;y;;;;;;;;;;;w;;;;;;;;g;e
;;y;;;;;;g;;;;;w;;;;;;;;;e
;;;f;;;;b;;;;;;w;;;;;;;;;e
;f;;;;;;b;;;;;;w;;;;;;;;;e
;;;;;;;b;;;;;;w;;;;;;;;d;e
;;;;;;;b;;;;;y;w;;;;;;;;;e
;;;;;;;b;;;;;;w;;;;;;;;p;e
;;;;;;;b;;;;;;w;p;;;;;;;;e
;;e;;;;;b;;;;;;w;;;;;;;;;e
;;;;;;;b;;;;k;;w;;;;;;;;;e
;;;;;;;b;;;;;k;w;;;;;;;;;e
;;;;;;;b;;;;;;w;;;;;;w;;;e
;;;;;;;b;;;;;;w;;;;;;;c;;e
k;;;;;;;b;;;;;;w;;;;;;;;;e
;;;f;;;;;;;;;;w;;;;;;;;g;e
;f;;;;;;;;;;;;w;;;;;;;;g;e
;;;;;;;;;;;k;;w;;;;;;;;g;e
;;;;;;;;;;;;k;w;;;;;;;;g;e
;y;g;;;;;;;;;;;w;;;;;;;;;e
;;g;;;;;;;;;;;w;p;;;;;;;;e
;;g;;;;;;;;;k;;w;;;;;;;;;e
;;g;;;;;;;;;;k;w;;;;;;;;;e
;;;f;;;;;h;;;;;w;;;;;;;;;e
;;;;;;w;;;;;;;w;;;;;e;;;;e
;;;;;;;;;;;;;w;;;;;e;;c;;e
;;e;;;;;;w;;;;;w;;;;;;;;;e
;f;;;;;;;h;;;;;w;;;;;;;;;e
;f;;;;;;;;;;;;w;p;;;;;;;;e
;f;;;;;;;;;;;k;w;;;;;;;;;e
;;;;;;;;;;b;;;w;p;;;;;;;;e
;;;f;;;;b;;;;;;;w;;;;;;;;e
;f;;;;;;b;;;;;;;w;;;;;;;;e
;;;;;;;b;;;;;;;w;;;;;;;d;e
;;;;;;;b;;;;;;;w;;;;;;;p;e
;;;;;;;b;;;;;;p;w;;;;;;;;e
;;e;;;;;b;;;;;;;w;;;;;;;;e
;;;;;;;b;;;;k;;;w;;;;;;;;e
;;;;;;;b;;;;;k;;w;;;;;;;;e
;;;;;;;b;;;;;;;w;;;;;w;;;e
;;;;;;;b;;;;;;;w;;;;;;c;;e
k;;;;;;;b;;;;;;;w;;;;;;;;e
;;;f;;;;;;;;;;;w;;;;;;;g;e
;f;;;;;;;;;;;;;w;;;;;;;g;e
;;;;;;;;;;;k;;;w;;;;;;;g;e
;;;;;;;;;;;;k;;w;;;;;;;g;e
b;;;f;;;;;;;;;;;w;;;;;;;;e
;y;g;;;;;;;;;;;;w;;;;;;;;e
;;g;;;;;;;;;;;p;w;;;;;;;;e
;;g;;;;;;;;;k;;;w;;;;;;;;e
;;g;;;;;;;;;;k;;w;;;;;;;;e
;;;f;n;;;;;;;;;;w;;;;;;;;e
;;;f;;;;;w;;;;;;w;;;;;;;;e
;;;f;;;;;h;;;;;;w;;;;;;;;e
;;;;n;;;;;;;;;;w;;;;e;;;;e
;f;;;n;;;;;;;;;;w;;;;;;;;e
;;;;n;;;;;;;;;;w;;;;;;;d;e
;;;;n;;;;;;;k;;;w;;;;;;;;e
;;;;;;w;;;;;;;;w;;;;e;;;;e
;f;;;;;;;;;;;;;w;;;;e;;;;e
;;;;;;;;;;;;;;w;;;;e;;c;;e
;f;;;;;;;w;;;;;;w;;;;;;;;e
;;;;;;;;w;;;;;;w;;;;;;;d;e
;;e;;;;;;w;;;;;;w;;;;;;;;e
f;f;;;;;;;;;;;;;w;;;;;;;;e
;f;;;;;;;h;;;;;;w;;;;;;;;e
;f;;;;;;;;;;;;p;w;;;;;;;;e
;f;;;;;;;;;;k;;;w;;;;;;;;e
;f;;;;;;;;;;;k;;w;;;;;;;;e
;f;;;;;;;;;;;;;w;;;;;w;;;e
;;;;;;;;;;b;;;p;w;;;;;;;;e
;;y;;;;;;;;c;;;;;;w;;;;;;e
b;;;;;;;;;;c;;;;;;w;;;;;;e
;;;;;;w;;;;;;;;;;w;;e;;;;e
;;;;;;;;;;;;;;;;w;;e;;c;;e
b;;;;;;;b;;;;;;;;;;o;;;;;e
;;;;n;;;b;;;;;;;;;;o;;;;;e
;;;;;;;b;;;;;y;;;;;o;;;;;e
;;e;;;;;b;;;;;;;;;;o;;;;;e
;;;;;;;b;;;;;;;;;;o;;;c;;e
;;;;;;;b;y;;;;;;;;;o;;;;;e
b;;;;;;;;;;;;;;;;;o;;;;g;e
;;;;n;;;;;;;;;;;;;o;;;;g;e
b;;;;;;;;g;;;;;;;;;o;;;;;e
;;e;;;;;;w;;;;;;;;;o;;;;;e
;;;f;;;;b;;;;;;;;;;;p;;;;e
;f;;;;;;b;;;;;;;;;;;p;;;;e
;;;;;;;b;;;;;;;;;;;p;;;d;e
;;;;;;;b;;;;;;;;;;;p;w;;;e
;;;;;;;b;;;;;;;;;;;p;;c;;e
k;;;;;;;b;;;;;;;;;;;p;;;;e
;;;f;;;;;;;;;;;;;;;p;;;g;e
;f;;;;;;;;;;;;;;;;;p;;;g;e
b;;;f;;;;;;;;;;;;;;;p;;;;e
;y;g;;;;;;;;;;;;;;;;p;;;;e
;y;;;;;;;;t;;;;;;;;;p;;;;e
;y;;;;;;;;;;;;;;;;;p;;;d;e
;;;f;n;;;;;;;;;;;;;;p;;;;e
;;;f;;;;;w;;;;;;;;;;p;;;;e
f;;;f;;;;;;;;;;;;;;;p;;;;e
;;;f;;;;;;;;;;;;;;;p;w;;;e
;;;f;;;;;;;;;;;;;;;p;;c;;e
;;;f;;;;;;;;;;;;;;;p;;;l;e
k;;;f;;;;;;;;;;;;;;;p;;;;e
;f;;;n;;;;;;;;;;;;;;p;;;;e
;;;;n;;;;;;;;;;;;;;p;;;d;e
;;;;;;;;;t;;;;;;;;;p;;;d;e
;;;;;;;;;;;;;;;;;;p;;v;l;e
;f;;;;;;;w;;;;;;;;;;p;;;;e
;;;;;;;;w;;;;;;;;;;p;;;d;e
f;f;;;;;;;;;;;;;;;;;p;;;;e
;f;;;;;;;;;;;;;;;;;p;w;;;e
f;;;;;;;;;;;;;;;;;;p;;;d;e
;;g;;;;;;;;;;;;;;;;;k;;g;e
;;;f;;;;;;;;;;;;;;;;k;;g;e
;f;;;;;;;;;;;;;;;;;;k;;g;e
;y;g;;;;;;;;;;;;;;;;;k;;;e
;y;;;;;;;;;b;;;;;;;;;k;;;e
;y;;;;;;;;;;;;;;;;;;k;;d;e
;;g;;;;;;w;;;;;;;;;;;k;;;e
f;;g;;;;;;;;;;;;;;;;;k;;;e
f;;;f;;;;;;;;;;;;;;;;k;;;e
f;;;;;;w;;;;;;;;;;;;;k;;;e
;f;;;;;;;w;;;;;;;;;;;k;;;e
;;;;;;;;w;;b;;;;;;;;;k;;;e
;;;;;;;;w;;;;;;;;;;;k;;d;e
f;f;;;;;;;;;;;;;;;;;;k;;;e
f;;;;;;;;;;b;;;;;;;;;k;;;e
f;;;;;;;;;;;;;;;;;;;k;;d;e
;y;;;;;;b;;;;;;;;;;;;;s;;e
;;;f;;;;b;;;;;;;;;;;;;s;;e
;;;;;;;b;g;;;;;;;;;;;;s;;e
;f;;;;;;b;;;;;;;;;;;;;s;;e
;;;f;;;;;;;;;;;;;;;;;s;g;e
;;;;;;;;g;;;;;;;;;;;;s;g;e
;f;;;;;;;;;;;;;;;;;;;s;g;e
;;;f;;;;;;t;;;;;;;;;;;s;;e
f;;;f;;;;;;;;;;;;;;;;;s;;e
;;;f;;;;;h;;;;;;;;;;;;s;;e
f;;;;;;w;;;;;;;;;;;;;;s;;e
f;f;;;;;;;;;;;;;;;;;;;s;;e
;;y;;;;;b;;;c;;;;;;;;;;;;e
b;;y;;;;;b;;;;;;;;;;;;;;;e
;;y;;;;;b;w;;;;;;;;;;;;;;e
;;y;;;;;b;;;;;y;;;;;;;;;;e
b;;y;;;;;;;;;;;;;;;;;;;g;e
b;;;;;;;b;;;c;;;;;;;;;;;;e
b;;;f;;;;b;;;;;;;;;;;;;;;e
b;;;;;;;b;;;;;;;;;;;;w;;;e
;;w;f;;;;b;;;;;;;;;;;;;;;e
;f;w;;;;;b;;;;;;;;;;;;;;;e
;;w;;;;;b;;;;;;;;;;;;w;;;e
;y;;;;;;b;;t;;;;;;;;;;;;;e
;;;f;n;;;b;;;;;;;;;;;;;;;e
;;;f;;;;b;;t;;;;;;;;;;;;;e
;f;;;n;;;b;;;;;;;;;;;;;;;e
;;;;n;;;b;;;;;;;;;;;;;;d;e
;;;;n;;;b;;;;k;;;;;;;;;;;e
;;;;n;;;b;;;;;;;;;;;;w;;;e
;;;;n;;;b;;;;;;;;;;;;;c;;e
k;;;;n;;;b;;;;;;;;;;;;;;;e
;;;;n;;;b;y;;;;;;;;;;;;;;e
;;;;;;;b;;t;;;;;;;;;;;;d;e
;;;;;;;b;;t;;;;;p;;;;;;;;e
;;;;;;;b;;t;;;;p;;;;;;;;;e
;;e;;;;;b;;t;;;;;;;;;;;;;e
;;e;;;;;b;;;;;;;;;;;;;v;;e
;f;;;;;;b;w;;;;;;;;;;;;;;e
;f;;;;;;b;;;;;;;;;;;;w;;;e
;;e;;;;;b;;;;;;;p;;;;;;;;e
;;e;;;;;b;;;;;;p;;;;;;;;;e
;;;;;;;b;;;;;k;;;;;;;w;;;e
;;g;;;;;;;;;;;;;;;;;n;;g;e
;;;f;;;;;;;;;;;;;;;;n;;g;e
;f;;;;;;;;;;;;;;;;;;n;;g;e
;y;g;;;;;;;;;;;;;;;;;n;;;e
;y;;;;;;;;;b;;;;;;;;;n;;;e
;y;;;;;;;;;;;;;;;;;;n;;d;e
;;g;;;;;;w;;;;;;;;;;;n;;;e
f;;g;;;;;;;;;;;;;;;;;n;;;e
f;;;f;;;;;;;;;;;;;;;;n;;;e
f;;;;;;w;;;;;;;;;;;;;n;;;e
;f;;;;;;;w;;;;;;;;;;;n;;;e
;;;;;;;;w;;b;;;;;;;;;n;;;e
;;;;;;;;w;;;;;;;;;;;n;;d;e
f;f;;;;;;;;;;;;;;;;;;n;;;e
f;;;;;;;;;;b;;;;;;;;;n;;;e
f;;;;;;;;;;;;;;;;;;;n;;d;e
b;;;f;;;;;;;;;;;;;;;;;;g;e
;;w;f;;;;;;;;;;;;;;;;;;g;e
;f;w;;;;;;;;;;;;;;;;;;;g;e
;;g;;;;;;n;;;;;;;;;;;;;g;e
;;;f;;;;;n;;;;;;;;;;;;;g;e
;f;;;;;;;n;;;;;;;;;;;;;g;e
;;;f;n;;;;;;;;;;;;;;;;;g;e
;;;f;;;;;;t;;;;;;;;;;;;g;e
;;;f;;;;;w;;;;;;;;;;;;;g;e
;f;;;n;;;;;;;;;;;;;;;;;g;e
;;;;n;;;;;;;k;;;;;;;;;;g;e
;;w;f;n;;;;;;;;;;;;;;;;;;e
;;w;f;;;;;;t;;;;;;;;;;;;;e
;;w;f;;;;;w;;;;;;;;;;;;;;e
f;;w;f;;;;;;;;;;;;;;;;;;;e
;;w;f;;;;;h;;;;;;;;;;;;;;e
;;w;f;;;;;;;;;;;;;;;;w;;;e
;f;w;;n;;;;;;;;;;;;;;;;;;e
f;f;w;;;;;;;;;;;;;;;;;;;;e
;f;w;;;;;;;;;;;;;;;;;w;;;e
;y;g;;;;;;n;;;;;;;;;;;;;;e
;y;;;;;;;n;;b;;;;;;;;;;;;e
;y;;;;;;;n;;;;;;;;;;;;;d;e
f;;g;;;;;;n;;;;;;;;;;;;;;e
f;;;f;;;;;n;;;;;;;;;;;;;;e
f;;;;;;w;;n;;;;;;;;;;;;;;e
f;f;;;;;;;n;;;;;;;;;;;;;;e
f;;;;;;;;n;;b;;;;;;;;;;;;e
f;;;;;;;;n;;;;;;;;;;;;;d;e
;y;g;;;;;;;t;;;;;;;;;;;;;e
;y;g;;;;;;w;;;;;;;;;;;;;;e
;y;;;;;;;p;t;;;;;;;;;;;;;e
;y;;;;;;;w;t;;;;;;;;;;;;;e
;y;;;;;;;;t;b;;;;;;;;;;;;e
;;g;f;;;;;;t;;;;;;;;;;;;;e
f;;g;;;;w;;;;;;;;;;;;;;;;e
;;g;;;;;;;t;;;;;;;;;;;;d;e
;;g;;;;;;;t;;;;;p;;;;;;;;e
;;g;;;;;;;t;;;;p;;;;;;;;;e
;f;g;;;;;;w;;;;;;;;;;;;;;e
;;g;;;;;;w;;;;;;;;;;;;;d;e
;;;f;n;;;;g;;;;;;;;;;;;;;e
;;;f;n;;;;;;b;;;;;;;;;;;;e
;;;f;;;;;p;t;;;;;;;;;;;;;e
;;;f;;;;;h;t;;;;;;;;;;;;;e
;;;f;;;;;w;;b;;;;;;;;;;;;e
;;;f;;;;;;;b;;;;;;;;;w;;;e
;;;;n;;w;;g;;;;;;;;;;;;;;e
;f;;;n;;w;;;;;;;;;;;;;;;;e
;f;;;n;;;;g;;;;;;;;;;;;;;e
;;;;n;;;;;;;;;;;;;;;;v;l;e
;f;;;n;;;;;;b;;;;;;;;;;;;e
;;;;n;;;;;;b;;;;;;;;;;;d;e
;;;;n;;;;;;b;;;;n;;;;;;;;e
;f;;;;;w;;;;;;;;;;;;e;;;;e
f;;;;;;w;;p;;;;;;;;;;;;;;e
;;;;;;w;;w;;;;;;;;;;;;v;;e
f;;;;;;w;;;;;;;;;;;;;;v;;e
;f;;;;;w;;w;;;;;;;;;;;;;;e
f;f;;;;;w;;;;;;;;;;;;;;;;e
;f;;;;;w;;;;;;;;;;;;;w;;;e
k;f;;;;;w;;;;;;;;;;;;;;;;e
;;;;;;;;p;t;;;;;;;;;;;;d;e
;;;;;;;;p;t;;;;;p;;;;;;;;e
;;;;;;;;p;t;;;;p;;;;;;;;;e
;;;;;;;;w;t;;;;;;;;;;;;d;e
;;e;;;;;;w;t;;;;;;;;;;;;;e
;;;;;;;;;t;b;;;;;;;;;;;d;e
;;;;;;;;;t;b;;;;p;;;;;;;;e
;;;;;;;;;t;b;;;p;;;;;;;;;e
;;e;;;;;;w;;;;;;;;;;;;v;;e
;;;;;;;;;;b;;;;;;;;;w;v;;e
;f;;;;;;;w;;b;;;;;;;;;;;;e
;;;;;;;;w;;b;;;;;;;;;;;d;e
;;;;;;;;w;;b;;;;n;;;;;;;;e
;f;;;;;;;;;;;k;;;;;;;w;;;e
;;;;;;;;;;b;;;;n;;;;;w;;;e
x;s;;;;;;b;;e;;;;;;;;;;;;;e
x;;;t;;;;b;;e;;;;;;;;;;;;;e
x;y;;t;;;;b;;;;;;;;;;;;;;;e
x;y;;t;;;;;;;b;;;;;;;;;;;;e
x;;;;;;;b;;e;;s;;;;;;;;;;;e
x;;;;;;;;;e;;s;;;;;;;;w;;;e
x;;;;;;;b;;e;;;s;;;;;;;;;;e
x;;;;;;;;;e;;;s;;;;;;;w;;;e
x;;;;;;;b;;e;;;;w;;;;;;;;;e
x;;;;;;;b;;e;;;;;w;;;;;;;;e
x;;;;;;;;;e;;;;;w;;;;;w;;;e
x;;;;;;;b;;e;;;;;;;;;p;;;;e
x;;w;;;;;b;;e;;;;;;;;;;;;;e
x;y;;;;;;b;;;;s;;;;;;;;;;;e
x;;;;;;;b;g;;;s;;;;;;;;;;;e
x;y;;;;;;;;;b;s;;;;;;;;;;;e
x;;;;;;;;w;;;s;;;;;;;;w;;;e
x;y;;;;;;b;;;;;s;;;;;;;;;;e
x;;;;;;;b;g;;;;s;;;;;;;;;;e
x;y;;;;;;;;;b;;s;;;;;;;;;;e
x;;;;;;;;w;;;;s;;;;;;;w;;;e
x;y;;;;;;b;;;;;;w;;;;;;;;;e
x;;;;;;;b;g;;;;;w;;;;;;;;;e
x;;;;;;;;g;;;;;w;;;;;;;;g;e
x;y;;;;;;;;;b;;;w;;;;;;;;;e
x;y;;;;;;b;;;;;;;w;;;;;;;;e
x;;;;;;;b;g;;;;;;w;;;;;;;;e
x;;;;;;;;g;;;;;;w;;;;;;;g;e
x;y;;;;;;;;;b;;;;w;;;;;;;;e
x;;;;;;;;w;;;;;;w;;;;;w;;;e
x;y;;;;;;b;;;;;;;;;;;p;;;;e
x;;;;;;;b;g;;;;;;;;;;p;;;;e
x;;;;;;;;g;;;;;;;;;;p;;;g;e
x;y;;;;;;;;;b;;;;;;;;p;;;;e
x;y;w;;;;;b;;;;;;;;;;;;;;;e
x;y;;;;;;;w;;b;;;;;;;;;;;;e
;s;n;f;;;;;;e;;;;;;;;;;;;;e
;s;;;;;;b;;e;;;;;;;;o;;;;;e
;s;g;;;;;b;;e;;;;;;;;;;;;;e
;s;g;;;;;;;e;;;;;;;;;;;;g;e
f;s;;f;;;;;;e;;;;;;;;;;;;;e
;s;;;;;;b;g;;;;;;;;;o;;;;;e
f;s;g;f;;;;;;;;;;;;;;;;;;;e
;;n;f;;;;;;e;;s;;;;;;;;;;;e
;;n;;;;;;;e;;s;;;;;;;;w;;;e
k;;n;;;;;;;e;;s;;;;;;;;;;;e
;;n;f;;;;;;e;;;s;;;;;;;;;;e
;;n;;;;;;;e;;;s;;;;;;;w;;;e
k;;n;;;;;;;e;;;s;;;;;;;;;;e
;;;t;;;;n;;;b;;;;;;;;;;v;;e
;;;t;;;;b;;e;;;;;;;;o;;;;;e
;;;t;;;;b;p;e;;;;;;;;;;;;;e
;y;;t;;;;b;;;;;;;;;;o;;;;;e
;;;t;n;;;;;;;;;;;;;o;;;v;;e
;y;;t;;;;b;p;;;;;;;;;;;;;;e
;y;;t;;;;;p;;b;;;;;;;;;;;;e
;;;;n;;c;n;;;;s;;;;;;;;;;;e
;;;;n;;c;n;;;;;s;;;;;;;;;;e
;;;;n;;c;n;;;;;;;w;;;;;;;;e
;;;;n;;c;n;;;;;;;;;;;p;;;;e
;;;;;;c;;;e;;s;;;;;;;;w;;;e
k;;;;;;c;;;e;;s;;;;;;;;;;;e
;;;;;;c;;;e;;;s;;;;;;;w;;;e
k;;;;;;c;;;e;;;s;;;;;;;;;;e
;;;;;;c;;;e;;;;;w;;;;;w;;;e
b;;;;;;c;;;;;s;;;;;;o;;;;;e
;;;;n;;c;;;;;s;;;;;;o;;;;;e
;;;;n;;c;;;;;s;;;;;;;;w;;;e
k;;;;n;;c;;;;;s;;;;;;;;;;;e
;;;;;;c;;w;;;s;;;;;;;;w;;;e
b;;;;;;c;;;;;;s;;;;;o;;;;;e
;;;;n;;c;;;;;;s;;;;;o;;;;;e
;;;;n;;c;;;;;;s;;;;;;;w;;;e
k;;;;n;;c;;;;;;s;;;;;;;;;;e
;;;;;;c;;w;;;;s;;;;;;;w;;;e
b;;;;;;c;;;;;;;;w;;;o;;;;;e
;;;;n;;c;;;;;;;;w;;;o;;;;;e
;;;;n;;c;;;;;;;;w;;;;;w;;;e
;;;;;;c;;w;;;;;;w;;;;;w;;;e
b;;;;;;c;;;;;;;;;;;o;p;;;;e
;;;;n;;c;;;;;;;;;;;o;p;;;;e
b;;w;;;;c;;;;;;;;;;;o;;;;;e
;;;;n;;;n;;;;s;;;;;;;;;v;;e
;;;;n;;;n;;;;;s;;;;;;;;v;;e
;;;;n;;;n;;;;;;;w;;;;;;v;;e
;;;;;;;n;w;;b;;;;;;;;;;v;;e
f;;;;;;;n;;;b;;;;;;;;;;v;;e
;;;;;;;b;;e;;s;;;;;;o;;;;;e
;;g;;;;;b;;e;;s;;;;;;;;;;;e
;;;;;;;b;p;e;;s;;;;;;;;;;;e
;;g;;;;;;;e;;s;;;;;;;;;;g;e
;y;;f;;;;;;e;;s;;;;;;;;;;;e
f;;;f;;;;;;e;;s;;;;;;;;;;;e
;;;f;;;;;;e;;s;;;;;;;;w;;;e
;;;f;;;;;;e;;s;;;;;;;;;;l;e
k;;;f;;;;;;e;;s;;;;;;;;;;;e
;;;;;;;b;;e;;;s;;;;;o;;;;;e
;;g;;;;;b;;e;;;s;;;;;;;;;;e
;;g;;;;;;;e;;;s;;;;;;;;;g;e
f;;;f;;;;;;e;;;s;;;;;;;;;;e
;;;f;;;;;;e;;;s;;;;;;;w;;;e
;;;f;;;;;;e;;;s;;;;;;;;;l;e
k;;;f;;;;;;e;;;s;;;;;;;;;;e
;;;;;;;b;;e;;;;w;;;;o;;;;;e
;;g;;;;;b;;e;;;;w;;;;;;;;;e
;;;;;;;b;p;e;;;;w;;;;;;;;;e
;;g;;;;;;;e;;;;w;;;;;;;;g;e
;;;;;;;b;;e;;;;;w;;;o;;;;;e
;;g;;;;;b;;e;;;;;w;;;;;;;;e
;;;;;;;b;p;e;;;;;w;;;;;;;;e
;;g;;;;;;;e;;;;;w;;;;;;;g;e
f;;;f;;;;;;e;;;;;w;;;;;;;;e
;;;f;;;;;;e;;;;;w;;;;;w;;;e
k;;;f;;;;;;e;;;;;w;;;;;;;;e
;;;;;;;b;;e;;;;;;;;o;p;;;;e
;;w;;;;;b;;e;;;;;;;;o;;;;;e
;;;;;;;b;w;e;;;;;;;;o;;;;;e
;;g;;;;;b;;e;;;;;;;;;p;;;;e
;;;;;;;b;p;e;;;;;;;;;p;;;;e
;;g;;;;;;;e;;;;;;;;;p;;;g;e
;;g;;;;;;;e;;;;;;;;;;;s;g;e
;y;;;;;;b;;;;s;;;;;;o;;;;;e
;;;;;;;b;g;;;s;;;;;;o;;;;;e
;;;;;;;;g;;;s;;;;;;o;;;;g;e
;;;;n;;;;;;;s;;;;;;o;;;v;;e
;y;;;;;;b;p;;;s;;;;;;;;;;;e
;y;;;;;;b;;;;s;;;;;;;;;c;;e
;;;;;;;b;w;;;s;;;;;;;;;c;;e
;y;;;;;;;p;;b;s;;;;;;;;;;;e
;y;;;;;;;p;;;s;;;;;;;;;;d;e
;y;;;;;;;;;b;s;;;;;;;;;;d;e
f;;g;f;;;;;;;;s;;;;;;;;;;;e
f;;g;;;;;;;;;s;;;;;;;;;;d;e
f;;;f;;;w;;;;;s;;;;;;;;;;;e
;;;f;;;w;;;;;s;;;;;;;;w;;;e
k;;;f;;;w;;;;;s;;;;;;;;;;;e
f;;;f;;;;;p;;;s;;;;;;;;;;;e
f;;;;;;;;p;;;s;;;;;;;;;;d;e
f;;;;;;;;;;b;s;;;;;;;;;;d;e
;y;;;;;;b;;;;;s;;;;;o;;;;;e
;;;;;;;b;g;;;;s;;;;;o;;;;;e
;;;;;;;;g;;;;s;;;;;o;;;;g;e
;y;;;;;;;g;;;;s;;;;;o;;;;;e
;;;;n;;;;;;;;s;;;;;o;;;v;;e
;y;;;;;;b;p;;;;s;;;;;;;;;;e
;y;;;;;;b;;;;;s;;;;;;;;c;;e
;;;;;;;b;w;;;;s;;;;;;;;c;;e
;y;;;;;;;p;;b;;s;;;;;;;;;;e
;y;;;;;;;p;;;;s;;;;;;;;;d;e
;y;;;;;;;;;b;;s;;;;;;;;;d;e
f;;g;f;;;;;;;;;s;;;;;;;;;;e
f;;g;;;;;;;;;;s;;;;;;;;;d;e
f;;;f;;;w;;;;;;s;;;;;;;;;;e
;;;f;;;w;;;;;;s;;;;;;;w;;;e
k;;;f;;;w;;;;;;s;;;;;;;;;;e
f;;;f;;;;;p;;;;s;;;;;;;;;;e
f;;;;;;;;p;;;;s;;;;;;;;;d;e
f;;;;;;;;;;b;;s;;;;;;;;;d;e
;y;;;;;;b;;;;;;w;;;;o;;;;;e
;;;;;;;b;g;;;;;w;;;;o;;;;;e
;;;;;;;;g;;;;;w;;;;o;;;;g;e
;y;;;;;;b;p;;;;;w;;;;;;;;;e
b;;;f;;;w;;;;;;;w;;;;;;;;;e
;y;;;;;;;p;;b;;;w;;;;;;;;;e
;y;;;;;;;p;;;;;w;;;;;;;;d;e
;y;;;;;;;;;b;;;w;;;;;;;;d;e
f;;g;f;;;;;;;;;;w;;;;;;;;;e
f;f;g;;;;;;;;;;;w;;;;;;;;;e
f;;g;;;;;;;;;;;w;;;;;;;;d;e
;;;f;n;;w;;;;;;;w;;;;;;;;;e
;;;f;;;w;;w;;;;;w;;;;;;;;;e
f;;;f;;;w;;;;;;;w;;;;;;;;;e
;;;f;;;w;;;;;;;w;;;;;;w;;;e
k;;;f;;;w;;;;;;;w;;;;;;;;;e
f;;;f;;;;;p;;;;;w;;;;;;;;;e
f;f;;;;;;;p;;;;;w;;;;;;;;;e
f;;;;;;;;p;;;;;w;;;;;;;;d;e
f;f;;;;;;;;;b;;;w;;;;;;;;;e
f;;;;;;;;;;b;;;w;;;;;;;;d;e
;y;;;;;;b;;;;;;;w;;;o;;;;;e
;;;;;;;b;g;;;;;;w;;;o;;;;;e
;;;;;;;;g;;;;;;w;;;o;;;;g;e
;y;;;;;;;g;;;;;;w;;;o;;;;;e
;;;;n;;;;;;;;;;w;;;o;;;v;;e
;y;;;;;;b;p;;;;;;w;;;;;;;;e
;y;;;;;;;p;;b;;;;w;;;;;;;;e
;y;;;;;;;p;;;;;;w;;;;;;;d;e
;y;;;;;;;;;b;;;;w;;;;;;;d;e
f;;g;f;;;;;;;;;;;w;;;;;;;;e
f;;g;;;;;;;;;;;;w;;;;;;;d;e
f;;;f;;;w;;;;;;;;w;;;;;;;;e
;;;f;;;w;;;;;;;;w;;;;;w;;;e
k;;;f;;;w;;;;;;;;w;;;;;;;;e
f;;;f;;;;;p;;;;;;w;;;;;;;;e
f;;;;;;;;p;;;;;;w;;;;;;;d;e
f;;;;;;;;;;b;;;;w;;;;;;;d;e
;y;;;;;;;;;b;s;;;;;;o;;;v;;e
b;;;f;;;w;;;;;;;;;;w;;;;;;e
;;;f;n;;w;;;;;;;;;;w;;;;;;e
;;;f;;;w;;w;;;;;;;;w;;;;;;e
f;;;f;;;w;;;;;;;;;;w;;;;;;e
;;;f;;;w;;;;;;;;;;w;;;w;;;e
k;;;f;;;w;;;;;;;;;;w;;;;;;e
;y;;;;;;b;;;;;;;;;;o;p;;;;e
;;;;;;;b;g;;;;;;;;;o;p;;;;e
;;;;;;;;g;;;;;;;;;o;p;;;g;e
;y;;;;;;;g;;;;;;;;;o;p;;;;e
;;;;n;;;;;;;;;;;;;o;p;;v;;e
;y;w;;;;;b;;;;;;;;;;o;;;;;e
;;w;;;;;b;g;;;;;;;;;o;;;;;e
;y;;;;;;b;w;;;;;;;;;o;;;;;e
;;;;;;;b;w;;;;;;;;;o;;;;d;e
;;;;n;;;;;;b;;;;;;;o;;;v;;e
;y;;;;;;b;p;;;;;;;;;;p;;;;e
;y;;;;;;;p;;b;;;;;;;;p;;;;e
;;;;;;;b;w;;;;;;;;;;;;v;d;e
;y;;;;;;;;;b;;s;;;;;o;;;v;;e
;y;;;;;;;;;b;;;w;;;;o;;;v;;e
;y;;;;;;;;;b;;;;w;;;o;;;v;;e
f;s;;;;;;b;;;;;;w;;;;o;p;;;;p
f;s;;;;;;b;;;;;;;w;;;o;p;;;;p
;s;n;;;f;c;;;;;;;;;;;o;;;;;p
;s;n;;;f;;;;e;;;;;;;;o;;;;;p
;s;n;;;f;;;;;;;;;;;;o;p;;;;p
;s;n;;;f;;;;;;;;;;;;o;;;v;;p
;s;n;;;;c;;;;;;;w;;;;o;;;;;p
;s;n;;;;c;;;;;;;;w;;;o;;;;;p
;s;n;;;;c;;;;;;;;;;w;o;;;;;p
;s;n;;;;;;;e;;;;w;;;;o;;;;;p
;s;n;;;;;;;e;;;;;w;;;o;;;;;p
;s;n;;;;;;;e;;;;;;;w;o;;;;;p
;s;n;f;;;;;;;;s;;;;;;;;w;;;p
;s;n;f;;;;;;;;;s;;;;;;;w;;;p
;s;n;;;;;;;;;;;w;;;;o;p;;;;p
;s;n;;;;;;;;;;;w;;;;o;;;v;;p
